Local time,Ask,Bid,AskVolume,BidVolume
08.10.2022 01:54:57.543 GMT+0800,141.839,141.82500000000002,2.63,3.14
08.10.2022 01:54:58.890 GMT+0800,141.839,141.82500000000002,1.2,1.88
08.10.2022 01:54:58.991 GMT+0800,141.839,141.82500000000002,1.2,2.78
08.10.2022 01:54:59.193 GMT+0800,141.839,141.82500000000002,1.2,1.88
08.10.2022 01:55:00.210 GMT+0800,141.839,141.824,1.5,4.32
08.10.2022 01:55:00.312 GMT+0800,141.838,141.824,1.2,1.44
08.10.2022 01:55:00.494 GMT+0800,141.838,141.82500000000002,1.2,1.34
08.10.2022 01:55:00.607 GMT+0800,141.838,141.824,1.2,3.24
08.10.2022 01:55:00.852 GMT+0800,141.838,141.82500000000002,1.2,1.2
08.10.2022 01:55:01.115 GMT+0800,141.839,141.82500000000002,1.5,1.2
08.10.2022 01:55:01.698 GMT+0800,141.839,141.826,1.5,1.2
08.10.2022 01:55:02.219 GMT+0800,141.838,141.82500000000002,1.2,2.78
08.10.2022 01:55:02.590 GMT+0800,141.839,141.826,1.5,1.2
08.10.2022 01:55:02.984 GMT+0800,141.84,141.826,3.44,1.2
08.10.2022 01:55:03.137 GMT+0800,141.84,141.82500000000002,2.1,2.48
08.10.2022 01:55:03.188 GMT+0800,141.84,141.82500000000002,2.1,1.92
08.10.2022 01:55:04.633 GMT+0800,141.83700000000002,141.82500000000002,1.2,3.84
08.10.2022 01:55:04.734 GMT+0800,141.83700000000002,141.82500000000002,1.2,3.24
08.10.2022 01:55:05.432 GMT+0800,141.838,141.82500000000002,1.2,1.44
08.10.2022 01:55:06.251 GMT+0800,141.838,141.826,1.2,1.2
08.10.2022 01:55:06.901 GMT+0800,141.84,141.827,1.2,1.8
08.10.2022 01:55:07.276 GMT+0800,141.841,141.828,1.5,1.2
08.10.2022 01:55:07.522 GMT+0800,141.841,141.828,2.63,1.2
08.10.2022 01:55:07.573 GMT+0800,141.839,141.82500000000002,1.2,2.52
08.10.2022 01:55:07.674 GMT+0800,141.839,141.82500000000002,1.2,3.24
08.10.2022 01:55:08.017 GMT+0800,141.839,141.82500000000002,1.2,5.04
08.10.2022 01:55:08.609 GMT+0800,141.83700000000002,141.82500000000002,1.2,2.34
08.10.2022 01:55:09.042 GMT+0800,141.83700000000002,141.82500000000002,1.2,3.84
08.10.2022 01:55:10.197 GMT+0800,141.83700000000002,141.82500000000002,1.2,2.34
08.10.2022 01:55:11.203 GMT+0800,141.83700000000002,141.82500000000002,1.2,2.04
08.10.2022 01:55:11.254 GMT+0800,141.841,141.826,2.7,2.7
08.10.2022 01:55:11.368 GMT+0800,141.838,141.82500000000002,1.2,2.94
08.10.2022 01:55:11.469 GMT+0800,141.84,141.827,3.3,1.8
08.10.2022 01:55:11.571 GMT+0800,141.84,141.827,1.94,2.34
08.10.2022 01:55:11.672 GMT+0800,141.839,141.827,1.2,2.34
08.10.2022 01:55:11.774 GMT+0800,141.841,141.827,2.17,2.34
08.10.2022 01:55:12.938 GMT+0800,141.841,141.828,1.5,1.44
08.10.2022 01:55:12.989 GMT+0800,141.841,141.83,1.2,2.34
08.10.2022 01:55:13.091 GMT+0800,141.841,141.83,1.2,1.2
08.10.2022 01:55:13.195 GMT+0800,141.841,141.83,1.2,1.2
08.10.2022 01:55:13.296 GMT+0800,141.844,141.83100000000002,1.5,1.32
08.10.2022 01:55:13.347 GMT+0800,141.846,141.83,1.5,1.32
08.10.2022 01:55:13.398 GMT+0800,141.846,141.835,1.8,1.88
08.10.2022 01:55:13.449 GMT+0800,141.85,141.836,4.61,1.32
08.10.2022 01:55:13.551 GMT+0800,141.852,141.836,2.1,4.74
08.10.2022 01:55:13.602 GMT+0800,141.851,141.838,1.2,1.32
08.10.2022 01:55:13.895 GMT+0800,141.851,141.838,1.2,1.44
08.10.2022 01:55:14.047 GMT+0800,141.852,141.836,1.2,2.34
08.10.2022 01:55:14.250 GMT+0800,141.849,141.83700000000002,1.2,2.34
08.10.2022 01:55:14.370 GMT+0800,141.852,141.836,1.2,3.42
08.10.2022 01:55:15.321 GMT+0800,141.852,141.83700000000002,1.2,1.88
08.10.2022 01:55:15.422 GMT+0800,141.851,141.838,1.2,2.34
08.10.2022 01:55:15.668 GMT+0800,141.84799999999998,141.83700000000002,1.2,4.04
08.10.2022 01:55:15.770 GMT+0800,141.851,141.83700000000002,1.5,2.34
08.10.2022 01:55:15.871 GMT+0800,141.851,141.83700000000002,1.5,1.44
08.10.2022 01:55:16.048 GMT+0800,141.851,141.83700000000002,1.5,1.34
08.10.2022 01:55:16.200 GMT+0800,141.851,141.83700000000002,1.5,1.2
08.10.2022 01:55:16.302 GMT+0800,141.851,141.83700000000002,1.5,1.34
08.10.2022 01:55:17.315 GMT+0800,141.851,141.83700000000002,1.2,3.42
08.10.2022 01:55:17.568 GMT+0800,141.851,141.838,1.2,2.52
08.10.2022 01:55:19.841 GMT+0800,141.852,141.839,1.5,1.44
08.10.2022 01:55:19.942 GMT+0800,141.851,141.838,1.2,3.24
08.10.2022 01:55:20.227 GMT+0800,141.851,141.838,1.34,1.44
08.10.2022 01:55:20.434 GMT+0800,141.852,141.838,1.2,1.44
08.10.2022 01:55:21.358 GMT+0800,141.851,141.838,1.2,1.44
08.10.2022 01:55:21.763 GMT+0800,141.852,141.838,1.2,1.44
08.10.2022 01:55:22.077 GMT+0800,141.851,141.838,1.2,1.44
08.10.2022 01:55:22.309 GMT+0800,141.852,141.838,1.2,1.44
08.10.2022 01:55:25.694 GMT+0800,141.849,141.838,1.2,1.44
08.10.2022 01:55:26.396 GMT+0800,141.852,141.838,1.2,1.44
08.10.2022 01:55:26.770 GMT+0800,141.851,141.838,1.2,1.44
08.10.2022 01:55:27.011 GMT+0800,141.851,141.839,1.2,1.2
08.10.2022 01:55:27.112 GMT+0800,141.852,141.839,1.2,1.44
08.10.2022 01:55:28.590 GMT+0800,141.851,141.83700000000002,1.2,4.14
08.10.2022 01:55:28.692 GMT+0800,141.851,141.838,1.2,1.44
08.10.2022 01:55:29.351 GMT+0800,141.851,141.839,1.2,1.2
08.10.2022 01:55:31.520 GMT+0800,141.85,141.83700000000002,1.2,3.42
08.10.2022 01:55:33.068 GMT+0800,141.852,141.839,1.2,1.44
08.10.2022 01:55:34.506 GMT+0800,141.85,141.83700000000002,1.2,5.22
08.10.2022 01:55:35.020 GMT+0800,141.85,141.839,1.2,1.2
08.10.2022 01:55:35.737 GMT+0800,141.851,141.839,1.2,1.2
08.10.2022 01:55:36.026 GMT+0800,141.852,141.838,1.2,3.68
08.10.2022 01:55:37.636 GMT+0800,141.852,141.839,1.5,1.2
08.10.2022 01:55:37.737 GMT+0800,141.852,141.839,1.2,1.44
08.10.2022 01:55:38.589 GMT+0800,141.852,141.838,1.2,1.32
08.10.2022 01:55:38.741 GMT+0800,141.85,141.838,1.2,1.32
08.10.2022 01:55:39.687 GMT+0800,141.852,141.838,1.2,1.44
08.10.2022 01:55:39.957 GMT+0800,141.851,141.839,1.2,1.2
08.10.2022 01:55:40.059 GMT+0800,141.852,141.841,1.2,1.2
08.10.2022 01:55:40.110 GMT+0800,141.854,141.842,1.34,5.48
08.10.2022 01:55:40.212 GMT+0800,141.857,141.843,1.2,1.2
08.10.2022 01:55:40.313 GMT+0800,141.857,141.844,1.8,2.34
08.10.2022 01:55:40.415 GMT+0800,141.857,141.845,1.8,1.2
08.10.2022 01:55:40.567 GMT+0800,141.857,141.844,1.8,2.34
08.10.2022 01:55:41.053 GMT+0800,141.857,141.845,1.8,1.2
08.10.2022 01:55:41.155 GMT+0800,141.857,141.846,1.34,1.2
08.10.2022 01:55:41.818 GMT+0800,141.86,141.844,1.2,2.34
08.10.2022 01:55:45.864 GMT+0800,141.859,141.844,1.2,2.04
08.10.2022 01:55:45.915 GMT+0800,141.855,141.845,1.2,1.2
08.10.2022 01:55:46.411 GMT+0800,141.856,141.843,1.8,2.7
08.10.2022 01:55:46.514 GMT+0800,141.852,141.839,1.2,1.88
08.10.2022 01:55:46.615 GMT+0800,141.851,141.838,1.2,1.2
08.10.2022 01:55:46.889 GMT+0800,141.85,141.838,1.2,1.2
08.10.2022 01:55:47.617 GMT+0800,141.851,141.83700000000002,1.2,3.24
08.10.2022 01:55:48.321 GMT+0800,141.851,141.83700000000002,1.2,3.24
08.10.2022 01:55:49.051 GMT+0800,141.851,141.83700000000002,1.5,1.44
08.10.2022 01:55:49.470 GMT+0800,141.852,141.836,1.5,3.24
08.10.2022 01:55:49.694 GMT+0800,141.851,141.838,1.5,1.2
08.10.2022 01:55:49.795 GMT+0800,141.851,141.83700000000002,1.5,3.24
08.10.2022 01:55:50.386 GMT+0800,141.849,141.83700000000002,1.2,1.88
08.10.2022 01:55:51.158 GMT+0800,141.851,141.83700000000002,1.8,2.94
08.10.2022 01:55:51.689 GMT+0800,141.85,141.83700000000002,1.2,1.2
08.10.2022 01:55:51.791 GMT+0800,141.847,141.836,1.2,1.2
08.10.2022 01:55:51.893 GMT+0800,141.849,141.836,1.5,1.32
08.10.2022 01:55:52.045 GMT+0800,141.847,141.836,1.2,1.32
08.10.2022 01:55:54.207 GMT+0800,141.849,141.836,1.2,2.34
08.10.2022 01:55:54.497 GMT+0800,141.847,141.834,1.2,1.88
08.10.2022 01:55:54.600 GMT+0800,141.846,141.834,1.2,1.44
08.10.2022 01:55:54.701 GMT+0800,141.847,141.834,1.2,1.32
08.10.2022 01:55:55.042 GMT+0800,141.847,141.834,1.2,2.34
08.10.2022 01:55:55.826 GMT+0800,141.84799999999998,141.835,1.2,2.52
08.10.2022 01:55:55.877 GMT+0800,141.849,141.83700000000002,1.8,1.2
08.10.2022 01:55:55.928 GMT+0800,141.852,141.83700000000002,1.34,1.44
08.10.2022 01:55:56.058 GMT+0800,141.85,141.838,1.2,1.32
08.10.2022 01:55:56.588 GMT+0800,141.85,141.838,1.2,1.32
08.10.2022 01:55:56.888 GMT+0800,141.85,141.838,1.2,1.32
08.10.2022 01:55:56.989 GMT+0800,141.85,141.838,1.2,1.32
08.10.2022 01:55:57.904 GMT+0800,141.852,141.83700000000002,1.34,1.44
08.10.2022 01:55:58.047 GMT+0800,141.851,141.838,1.34,1.32
08.10.2022 01:55:58.406 GMT+0800,141.851,141.838,1.34,1.32
08.10.2022 01:55:58.665 GMT+0800,141.85,141.838,1.2,1.44
08.10.2022 01:55:59.400 GMT+0800,141.85,141.83700000000002,1.8,5.84
08.10.2022 01:55:59.502 GMT+0800,141.845,141.834,1.2,1.44
08.10.2022 01:55:59.654 GMT+0800,141.846,141.83200000000002,1.34,1.44
08.10.2022 01:56:00.269 GMT+0800,141.845,141.834,1.8,1.2
08.10.2022 01:56:00.467 GMT+0800,141.845,141.833,1.8,4.14
08.10.2022 01:56:00.671 GMT+0800,141.846,141.833,1.34,1.2
08.10.2022 01:56:00.772 GMT+0800,141.845,141.833,1.8,4.14
08.10.2022 01:56:00.896 GMT+0800,141.845,141.834,1.8,1.2
08.10.2022 01:56:02.525 GMT+0800,141.844,141.835,1.2,1.2
08.10.2022 01:56:02.634 GMT+0800,141.844,141.834,1.2,1.8
08.10.2022 01:56:02.908 GMT+0800,141.844,141.833,1.2,3.24
08.10.2022 01:56:03.451 GMT+0800,141.844,141.834,1.34,1.2
08.10.2022 01:56:03.603 GMT+0800,141.844,141.833,1.34,2.34
08.10.2022 01:56:04.311 GMT+0800,141.844,141.83200000000002,1.34,2.34
08.10.2022 01:56:04.415 GMT+0800,141.844,141.833,1.34,1.8
08.10.2022 01:56:04.724 GMT+0800,141.844,141.83200000000002,1.34,2.34
08.10.2022 01:56:04.977 GMT+0800,141.843,141.83200000000002,1.2,1.2
08.10.2022 01:56:05.129 GMT+0800,141.843,141.83100000000002,1.2,1.44
08.10.2022 01:56:07.317 GMT+0800,141.844,141.83200000000002,1.8,1.2
08.10.2022 01:56:07.419 GMT+0800,141.844,141.833,1.8,2.34
08.10.2022 01:56:07.879 GMT+0800,141.844,141.83100000000002,1.34,2.52
08.10.2022 01:56:07.980 GMT+0800,141.844,141.83100000000002,1.8,2.34
08.10.2022 01:56:08.443 GMT+0800,141.844,141.83,1.8,4.14
08.10.2022 01:56:08.556 GMT+0800,141.839,141.83,1.8,1.8
08.10.2022 01:56:08.658 GMT+0800,141.838,141.828,1.8,1.2
08.10.2022 01:56:09.070 GMT+0800,141.839,141.826,1.8,1.2
08.10.2022 01:56:09.172 GMT+0800,141.838,141.828,1.34,1.2
08.10.2022 01:56:09.273 GMT+0800,141.836,141.828,1.2,1.2
08.10.2022 01:56:09.374 GMT+0800,141.836,141.82500000000002,1.2,2.34
08.10.2022 01:56:09.425 GMT+0800,141.836,141.827,1.2,1.2
08.10.2022 01:56:10.154 GMT+0800,141.83700000000002,141.827,1.2,1.8
08.10.2022 01:56:10.255 GMT+0800,141.838,141.827,1.8,1.8
08.10.2022 01:56:10.855 GMT+0800,141.838,141.826,1.2,3.24
08.10.2022 01:56:11.024 GMT+0800,141.838,141.827,1.2,1.2
08.10.2022 01:56:11.728 GMT+0800,141.839,141.827,1.8,4.14
08.10.2022 01:56:11.830 GMT+0800,141.84,141.828,1.2,1.32
08.10.2022 01:56:12.236 GMT+0800,141.839,141.827,1.2,2.52
08.10.2022 01:56:12.365 GMT+0800,141.839,141.827,1.2,2.34
08.10.2022 01:56:13.013 GMT+0800,141.84,141.827,1.8,1.44
08.10.2022 01:56:13.115 GMT+0800,141.83700000000002,141.828,1.2,1.2
08.10.2022 01:56:13.216 GMT+0800,141.838,141.828,1.34,1.2
08.10.2022 01:56:13.368 GMT+0800,141.839,141.82500000000002,1.34,1.44
08.10.2022 01:56:13.657 GMT+0800,141.83700000000002,141.826,1.2,2.34
08.10.2022 01:56:14.178 GMT+0800,141.838,141.826,1.8,1.44
08.10.2022 01:56:14.284 GMT+0800,141.836,141.82500000000002,1.2,3.24
08.10.2022 01:56:14.679 GMT+0800,141.83700000000002,141.82500000000002,1.8,2.34
08.10.2022 01:56:15.032 GMT+0800,141.83700000000002,141.82500000000002,1.8,2.34
08.10.2022 01:56:15.083 GMT+0800,141.839,141.82500000000002,1.34,2.34
08.10.2022 01:56:15.332 GMT+0800,141.838,141.826,1.8,1.44
08.10.2022 01:56:15.469 GMT+0800,141.836,141.82500000000002,1.2,1.44
08.10.2022 01:56:15.571 GMT+0800,141.838,141.826,1.8,2.34
08.10.2022 01:56:15.857 GMT+0800,141.838,141.827,1.8,1.8
08.10.2022 01:56:16.026 GMT+0800,141.838,141.826,1.34,3.24
08.10.2022 01:56:16.660 GMT+0800,141.839,141.827,2.4,1.2
08.10.2022 01:56:16.805 GMT+0800,141.839,141.826,2.4,3.24
08.10.2022 01:56:16.907 GMT+0800,141.839,141.827,2.4,1.2
08.10.2022 01:56:17.008 GMT+0800,141.839,141.826,1.8,3.24
08.10.2022 01:56:17.110 GMT+0800,141.838,141.827,1.2,1.8
08.10.2022 01:56:17.754 GMT+0800,141.838,141.826,1.2,4.14
08.10.2022 01:56:18.123 GMT+0800,141.838,141.826,1.8,1.44
08.10.2022 01:56:19.166 GMT+0800,141.838,141.826,1.34,2.34
08.10.2022 01:56:20.133 GMT+0800,141.838,141.827,1.8,1.2
08.10.2022 01:56:20.407 GMT+0800,141.838,141.826,1.8,3.24
08.10.2022 01:56:21.139 GMT+0800,141.838,141.827,1.8,1.2
08.10.2022 01:56:22.140 GMT+0800,141.839,141.83,1.2,1.2
08.10.2022 01:56:22.191 GMT+0800,141.839,141.828,1.8,1.2
08.10.2022 01:56:22.292 GMT+0800,141.838,141.827,1.34,1.32
08.10.2022 01:56:22.393 GMT+0800,141.839,141.827,1.34,1.2
08.10.2022 01:56:22.565 GMT+0800,141.838,141.827,1.2,1.2
08.10.2022 01:56:22.666 GMT+0800,141.836,141.826,1.2,1.32
08.10.2022 01:56:22.818 GMT+0800,141.836,141.827,1.34,1.2
08.10.2022 01:56:22.920 GMT+0800,141.836,141.824,1.34,2.52
08.10.2022 01:56:24.591 GMT+0800,141.83700000000002,141.826,1.2,1.44
08.10.2022 01:56:26.078 GMT+0800,141.83700000000002,141.824,1.8,2.06
08.10.2022 01:56:26.230 GMT+0800,141.835,141.82500000000002,1.2,2.06
08.10.2022 01:56:27.324 GMT+0800,141.83700000000002,141.827,1.34,1.2
08.10.2022 01:56:27.425 GMT+0800,141.83700000000002,141.826,1.34,1.8
08.10.2022 01:56:27.972 GMT+0800,141.83700000000002,141.82500000000002,1.34,2.78
08.10.2022 01:56:28.136 GMT+0800,141.83700000000002,141.826,1.34,1.8
08.10.2022 01:56:28.294 GMT+0800,141.835,141.82500000000002,1.8,1.2
08.10.2022 01:56:28.396 GMT+0800,141.83,141.821,3.07,1.2
08.10.2022 01:56:28.498 GMT+0800,141.829,141.82,2.7,1.2
08.10.2022 01:56:29.472 GMT+0800,141.83,141.819,1.2,1.92
08.10.2022 01:56:29.992 GMT+0800,141.83,141.819,1.8,1.92
08.10.2022 01:56:30.093 GMT+0800,141.83,141.819,1.2,1.92
08.10.2022 01:56:32.191 GMT+0800,141.83,141.819,1.8,1.92
08.10.2022 01:56:32.522 GMT+0800,141.83,141.819,1.8,1.44
08.10.2022 01:56:32.742 GMT+0800,141.828,141.816,1.34,3.6
08.10.2022 01:56:33.046 GMT+0800,141.828,141.815,1.8,4.32
08.10.2022 01:56:33.656 GMT+0800,141.828,141.815,1.8,3.42
08.10.2022 01:56:33.757 GMT+0800,141.827,141.815,1.2,3.42
08.10.2022 01:56:34.160 GMT+0800,141.827,141.817,1.2,2.34
08.10.2022 01:56:34.261 GMT+0800,141.827,141.816,1.8,1.92
08.10.2022 01:56:34.363 GMT+0800,141.826,141.816,1.8,2.34
08.10.2022 01:56:34.464 GMT+0800,141.826,141.817,1.34,1.2
08.10.2022 01:56:34.565 GMT+0800,141.826,141.816,1.34,1.2
08.10.2022 01:56:34.768 GMT+0800,141.828,141.816,1.8,2.52
08.10.2022 01:56:34.870 GMT+0800,141.827,141.815,1.8,3.42
08.10.2022 01:56:34.971 GMT+0800,141.824,141.815,1.8,1.44
08.10.2022 01:56:35.224 GMT+0800,141.824,141.813,1.8,2.52
08.10.2022 01:56:35.857 GMT+0800,141.824,141.813,1.34,2.52
08.10.2022 01:56:36.235 GMT+0800,141.824,141.813,1.34,1.44
08.10.2022 01:56:36.337 GMT+0800,141.824,141.811,1.2,3.42
08.10.2022 01:56:37.127 GMT+0800,141.824,141.813,1.2,1.44
08.10.2022 01:56:37.290 GMT+0800,141.823,141.813,1.2,1.44
08.10.2022 01:56:37.543 GMT+0800,141.82500000000002,141.814,3.78,1.92
08.10.2022 01:56:37.695 GMT+0800,141.824,141.813,1.2,2.52
08.10.2022 01:56:37.797 GMT+0800,141.824,141.813,1.2,2.52
08.10.2022 01:56:38.694 GMT+0800,141.824,141.813,1.2,1.44
08.10.2022 01:56:39.573 GMT+0800,141.823,141.813,1.2,1.44
08.10.2022 01:56:39.675 GMT+0800,141.823,141.812,1.8,1.44
08.10.2022 01:56:39.777 GMT+0800,141.819,141.811,1.2,1.32
08.10.2022 01:56:39.878 GMT+0800,141.823,141.808,2.63,2.06
08.10.2022 01:56:40.238 GMT+0800,141.819,141.809,1.8,2.52
08.10.2022 01:56:40.519 GMT+0800,141.819,141.80700000000002,1.8,1.44
08.10.2022 01:56:40.621 GMT+0800,141.81799999999998,141.808,1.34,2.34
08.10.2022 01:56:40.722 GMT+0800,141.81799999999998,141.809,1.34,1.2
08.10.2022 01:56:40.824 GMT+0800,141.81799999999998,141.808,1.34,2.34
08.10.2022 01:56:40.975 GMT+0800,141.81799999999998,141.808,1.8,2.34
08.10.2022 01:56:41.229 GMT+0800,141.81799999999998,141.80700000000002,1.8,2.34
08.10.2022 01:56:41.330 GMT+0800,141.819,141.80700000000002,1.8,1.2
08.10.2022 01:56:41.722 GMT+0800,141.81799999999998,141.809,1.8,1.2
08.10.2022 01:56:41.877 GMT+0800,141.81799999999998,141.809,1.34,1.2
08.10.2022 01:56:42.587 GMT+0800,141.81799999999998,141.808,1.34,1.2
08.10.2022 01:56:42.689 GMT+0800,141.817,141.809,1.2,1.2
08.10.2022 01:56:43.098 GMT+0800,141.817,141.808,1.2,3.6
08.10.2022 01:56:43.351 GMT+0800,141.817,141.80700000000002,1.2,3.24
08.10.2022 01:56:43.467 GMT+0800,141.817,141.808,1.2,1.2
08.10.2022 01:56:43.619 GMT+0800,141.817,141.80700000000002,1.2,3.24
08.10.2022 01:56:43.797 GMT+0800,141.81799999999998,141.808,1.34,1.44
08.10.2022 01:56:43.898 GMT+0800,141.817,141.80700000000002,1.2,2.34
08.10.2022 01:56:44.204 GMT+0800,141.816,141.806,1.2,1.44
08.10.2022 01:56:44.305 GMT+0800,141.816,141.80700000000002,1.2,1.2
08.10.2022 01:56:44.522 GMT+0800,141.817,141.808,1.2,1.8
08.10.2022 01:56:44.625 GMT+0800,141.81799999999998,141.80700000000002,1.8,3.24
08.10.2022 01:56:44.759 GMT+0800,141.81799999999998,141.808,1.8,2.7
08.10.2022 01:56:44.861 GMT+0800,141.817,141.808,1.2,2.7
08.10.2022 01:56:45.625 GMT+0800,141.817,141.80700000000002,1.34,3.24
08.10.2022 01:56:45.726 GMT+0800,141.817,141.808,1.34,1.2
08.10.2022 01:56:45.975 GMT+0800,141.817,141.80700000000002,1.34,3.24
08.10.2022 01:56:46.345 GMT+0800,141.816,141.806,1.2,2.34
08.10.2022 01:56:46.399 GMT+0800,141.816,141.80200000000002,1.8,1.92
08.10.2022 01:56:46.501 GMT+0800,141.814,141.80200000000002,1.8,4.32
08.10.2022 01:56:46.602 GMT+0800,141.812,141.80200000000002,1.2,1.2
08.10.2022 01:56:46.704 GMT+0800,141.813,141.804,1.2,1.2
08.10.2022 01:56:46.856 GMT+0800,141.814,141.804,1.8,1.2
08.10.2022 01:56:47.020 GMT+0800,141.813,141.803,1.34,1.44
08.10.2022 01:56:47.227 GMT+0800,141.812,141.804,1.2,1.2
08.10.2022 01:56:47.278 GMT+0800,141.813,141.80100000000002,1.8,1.44
08.10.2022 01:56:47.738 GMT+0800,141.813,141.8,1.8,1.44
08.10.2022 01:56:48.138 GMT+0800,141.812,141.80100000000002,1.8,1.44
08.10.2022 01:56:48.344 GMT+0800,141.813,141.80100000000002,2.75,1.92
08.10.2022 01:56:48.446 GMT+0800,141.813,141.80100000000002,3.71,2.34
08.10.2022 01:56:49.472 GMT+0800,141.813,141.80200000000002,4.61,1.2
08.10.2022 01:56:49.705 GMT+0800,141.813,141.80100000000002,3.71,3.24
08.10.2022 01:56:49.840 GMT+0800,141.813,141.80200000000002,4.38,1.2
08.10.2022 01:56:50.056 GMT+0800,141.813,141.80100000000002,4.38,3.24
08.10.2022 01:56:50.157 GMT+0800,141.813,141.80200000000002,4.38,1.44
08.10.2022 01:56:50.262 GMT+0800,141.813,141.803,2.4,1.2
08.10.2022 01:56:52.210 GMT+0800,141.813,141.803,1.2,1.44
08.10.2022 01:56:52.311 GMT+0800,141.816,141.80200000000002,6.53,1.44
08.10.2022 01:56:53.837 GMT+0800,141.815,141.803,6.53,1.44
08.10.2022 01:56:54.101 GMT+0800,141.815,141.803,5.33,1.44
08.10.2022 01:56:54.559 GMT+0800,141.813,141.803,1.2,1.44
08.10.2022 01:56:55.280 GMT+0800,141.816,141.80100000000002,6.53,1.92
08.10.2022 01:56:55.679 GMT+0800,141.814,141.80200000000002,1.32,1.44
08.10.2022 01:56:56.639 GMT+0800,141.814,141.803,1.8,1.2
08.10.2022 01:56:57.057 GMT+0800,141.814,141.803,2.84,1.92
08.10.2022 01:56:57.108 GMT+0800,141.816,141.804,2.1,1.32
08.10.2022 01:56:57.209 GMT+0800,141.817,141.803,2.1,2.96
08.10.2022 01:56:57.549 GMT+0800,141.817,141.804,2.63,2.52
08.10.2022 01:56:57.650 GMT+0800,141.817,141.804,2.63,2.52
08.10.2022 01:56:58.127 GMT+0800,141.815,141.803,1.8,1.44
08.10.2022 01:56:58.229 GMT+0800,141.815,141.80200000000002,1.34,1.44
08.10.2022 01:56:58.330 GMT+0800,141.813,141.803,1.2,1.44
08.10.2022 01:56:58.532 GMT+0800,141.813,141.80200000000002,1.57,1.44
08.10.2022 01:56:58.786 GMT+0800,141.812,141.80100000000002,1.8,1.44
08.10.2022 01:56:58.887 GMT+0800,141.813,141.8,1.8,1.44
08.10.2022 01:56:59.210 GMT+0800,141.813,141.80200000000002,2.63,1.44
08.10.2022 01:56:59.362 GMT+0800,141.814,141.80100000000002,2.93,1.44
08.10.2022 01:56:59.687 GMT+0800,141.813,141.80100000000002,2.63,1.44
08.10.2022 01:56:59.804 GMT+0800,141.813,141.8,2.93,1.92
08.10.2022 01:56:59.855 GMT+0800,141.812,141.8,1.8,1.92
08.10.2022 01:56:59.956 GMT+0800,141.808,141.799,1.2,1.8
08.10.2022 01:57:00.058 GMT+0800,141.80700000000002,141.797,1.8,1.2
08.10.2022 01:57:00.159 GMT+0800,141.805,141.79500000000002,1.8,1.32
08.10.2022 01:57:00.261 GMT+0800,141.805,141.79500000000002,1.34,1.88
08.10.2022 01:57:00.362 GMT+0800,141.805,141.79500000000002,1.8,1.88
08.10.2022 01:57:00.464 GMT+0800,141.804,141.79500000000002,1.2,1.2
08.10.2022 01:57:00.566 GMT+0800,141.805,141.794,1.94,1.2
08.10.2022 01:57:00.667 GMT+0800,141.804,141.791,1.2,2.52
08.10.2022 01:57:00.775 GMT+0800,141.804,141.791,1.2,2.52
08.10.2022 01:57:01.030 GMT+0800,141.804,141.793,1.5,1.2
08.10.2022 01:57:01.390 GMT+0800,141.804,141.791,2.1,4.32
08.10.2022 01:57:01.694 GMT+0800,141.805,141.79,2.63,3.42
08.10.2022 01:57:02.138 GMT+0800,141.804,141.79600000000002,2.7,1.2
08.10.2022 01:57:02.240 GMT+0800,141.808,141.79600000000002,2.7,2.96
08.10.2022 01:57:02.493 GMT+0800,141.808,141.798,1.8,1.2
08.10.2022 01:57:02.895 GMT+0800,141.809,141.798,1.8,1.92
08.10.2022 01:57:03.428 GMT+0800,141.809,141.798,1.8,1.44
08.10.2022 01:57:03.603 GMT+0800,141.809,141.798,1.8,1.92
08.10.2022 01:57:03.940 GMT+0800,141.809,141.79600000000002,1.2,2.52
08.10.2022 01:57:04.413 GMT+0800,141.809,141.797,1.2,2.52
08.10.2022 01:57:04.515 GMT+0800,141.809,141.79600000000002,1.2,1.92
08.10.2022 01:57:05.448 GMT+0800,141.809,141.797,1.8,1.92
08.10.2022 01:57:06.081 GMT+0800,141.811,141.80100000000002,1.8,3.24
08.10.2022 01:57:06.132 GMT+0800,141.813,141.80200000000002,1.5,1.92
08.10.2022 01:57:06.183 GMT+0800,141.813,141.80100000000002,1.5,1.44
08.10.2022 01:57:06.285 GMT+0800,141.811,141.8,1.34,1.44
08.10.2022 01:57:06.538 GMT+0800,141.811,141.80200000000002,1.8,1.2
08.10.2022 01:57:06.589 GMT+0800,141.811,141.8,1.34,1.44
08.10.2022 01:57:07.189 GMT+0800,141.81,141.799,1.8,1.92
08.10.2022 01:57:07.320 GMT+0800,141.81,141.797,2.1,3.42
08.10.2022 01:57:07.440 GMT+0800,141.80700000000002,141.799,1.2,1.2
08.10.2022 01:57:07.491 GMT+0800,141.809,141.797,1.34,2.52
08.10.2022 01:57:07.653 GMT+0800,141.81,141.80200000000002,1.2,1.92
08.10.2022 01:57:07.755 GMT+0800,141.816,141.80200000000002,2.24,1.92
08.10.2022 01:57:08.465 GMT+0800,141.817,141.803,1.34,2.04
08.10.2022 01:57:08.641 GMT+0800,141.817,141.804,1.94,2.52
08.10.2022 01:57:09.284 GMT+0800,141.817,141.805,1.2,1.88
08.10.2022 01:57:09.385 GMT+0800,141.817,141.805,1.2,1.92
