Local time,Ask,Bid,AskVolume,BidVolume
01.10.2022 00:05:32.380 GMT+0800,141.507,141.49200000000002,4.43,1.34
01.10.2022 00:05:32.583 GMT+0800,141.505,141.49,1.2,5.04
01.10.2022 00:05:32.685 GMT+0800,141.505,141.491,1.2,4.2
01.10.2022 00:05:32.787 GMT+0800,141.505,141.491,1.34,4.5
01.10.2022 00:05:32.989 GMT+0800,141.505,141.491,1.8,1.2
01.10.2022 00:05:33.091 GMT+0800,141.506,141.489,1.8,5.04
01.10.2022 00:05:33.206 GMT+0800,141.505,141.49,3.14,1.2
01.10.2022 00:05:33.600 GMT+0800,141.506,141.491,2.4,1.8
01.10.2022 00:05:33.702 GMT+0800,141.506,141.493,1.8,1.2
01.10.2022 00:05:33.804 GMT+0800,141.506,141.493,1.34,1.2
01.10.2022 00:05:33.906 GMT+0800,141.506,141.491,1.2,1.2
01.10.2022 00:05:34.145 GMT+0800,141.504,141.491,1.2,1.8
01.10.2022 00:05:34.247 GMT+0800,141.504,141.49,1.34,1.2
01.10.2022 00:05:34.399 GMT+0800,141.505,141.489,1.8,1.2
01.10.2022 00:05:34.802 GMT+0800,141.504,141.489,1.8,3.6
01.10.2022 00:05:35.505 GMT+0800,141.503,141.489,2.1,1.2
01.10.2022 00:05:35.606 GMT+0800,141.502,141.488,1.2,1.8
01.10.2022 00:05:36.026 GMT+0800,141.502,141.489,1.2,1.8
01.10.2022 00:05:36.128 GMT+0800,141.504,141.49,2.4,1.2
01.10.2022 00:05:36.179 GMT+0800,141.502,141.488,1.57,5.4
01.10.2022 00:05:36.230 GMT+0800,141.5,141.48700000000002,2.24,1.2
01.10.2022 00:05:36.383 GMT+0800,141.5,141.49,1.2,1.2
01.10.2022 00:05:36.485 GMT+0800,141.502,141.488,3.97,1.2
01.10.2022 00:05:36.586 GMT+0800,141.502,141.48700000000002,4.27,4.58
01.10.2022 00:05:36.688 GMT+0800,141.502,141.485,2.24,1.88
01.10.2022 00:05:37.128 GMT+0800,141.499,141.484,3.14,2.24
01.10.2022 00:05:37.230 GMT+0800,141.499,141.488,1.2,1.2
01.10.2022 00:05:37.332 GMT+0800,141.501,141.488,1.8,1.2
01.10.2022 00:05:37.689 GMT+0800,141.501,141.48700000000002,2.24,1.8
01.10.2022 00:05:37.842 GMT+0800,141.502,141.48700000000002,1.2,1.8
01.10.2022 00:05:37.994 GMT+0800,141.502,141.488,2.17,1.2
01.10.2022 00:05:38.172 GMT+0800,141.502,141.485,1.8,1.2
01.10.2022 00:05:38.274 GMT+0800,141.501,141.48700000000002,1.8,1.2
01.10.2022 00:05:38.409 GMT+0800,141.501,141.488,1.34,1.2
01.10.2022 00:05:38.545 GMT+0800,141.503,141.489,3.6,1.2
01.10.2022 00:05:38.697 GMT+0800,141.503,141.489,4.5,1.2
01.10.2022 00:05:38.748 GMT+0800,141.503,141.48700000000002,5.4,3.6
01.10.2022 00:05:38.979 GMT+0800,141.503,141.488,5.4,1.2
01.10.2022 00:05:39.030 GMT+0800,141.503,141.488,3.44,1.2
01.10.2022 00:05:39.081 GMT+0800,141.503,141.49,2.24,1.2
01.10.2022 00:05:39.132 GMT+0800,141.503,141.488,2.24,3.6
01.10.2022 00:05:39.589 GMT+0800,141.503,141.48700000000002,2.1,1.2
01.10.2022 00:05:39.690 GMT+0800,141.502,141.48600000000002,2.63,2.78
01.10.2022 00:05:39.944 GMT+0800,141.503,141.488,2.63,1.2
01.10.2022 00:05:40.046 GMT+0800,141.502,141.488,2.1,1.2
01.10.2022 00:05:40.606 GMT+0800,141.503,141.489,2.7,1.2
01.10.2022 00:05:40.760 GMT+0800,141.503,141.488,2.7,3.6
01.10.2022 00:05:41.015 GMT+0800,141.504,141.48700000000002,2.7,1.34
01.10.2022 00:05:41.167 GMT+0800,141.502,141.48600000000002,2.1,4.74
01.10.2022 00:05:41.320 GMT+0800,141.503,141.48700000000002,3.6,1.2
01.10.2022 00:05:41.371 GMT+0800,141.503,141.48700000000002,2.7,3.6
01.10.2022 00:05:41.472 GMT+0800,141.503,141.488,1.8,1.8
01.10.2022 00:05:41.675 GMT+0800,141.504,141.48600000000002,3.14,1.8
01.10.2022 00:05:41.920 GMT+0800,141.503,141.488,2.7,1.2
01.10.2022 00:05:42.023 GMT+0800,141.504,141.49,1.2,1.2
01.10.2022 00:05:42.125 GMT+0800,141.504,141.491,1.2,1.2
01.10.2022 00:05:42.227 GMT+0800,141.51,141.496,1.8,1.8
01.10.2022 00:05:42.329 GMT+0800,141.51,141.496,2.1,1.2
01.10.2022 00:05:42.481 GMT+0800,141.51,141.495,2.1,1.2
01.10.2022 00:05:42.583 GMT+0800,141.511,141.496,6,1.8
01.10.2022 00:05:42.685 GMT+0800,141.511,141.496,4.2,1.8
01.10.2022 00:05:42.787 GMT+0800,141.51,141.495,2.1,1.8
01.10.2022 00:05:42.889 GMT+0800,141.51,141.495,2.63,1.2
01.10.2022 00:05:42.991 GMT+0800,141.508,141.494,2.7,1.2
01.10.2022 00:05:43.093 GMT+0800,141.509,141.491,2.7,1.88
01.10.2022 00:05:43.407 GMT+0800,141.508,141.494,3.9,1.2
01.10.2022 00:05:43.560 GMT+0800,141.508,141.494,1.34,1.2
01.10.2022 00:05:43.712 GMT+0800,141.508,141.494,3.6,1.2
01.10.2022 00:05:43.814 GMT+0800,141.508,141.496,1.34,1.2
01.10.2022 00:05:44.068 GMT+0800,141.509,141.496,1.34,1.2
01.10.2022 00:05:44.170 GMT+0800,141.51,141.494,1.34,1.2
01.10.2022 00:05:44.458 GMT+0800,141.509,141.494,1.34,5.48
01.10.2022 00:05:44.560 GMT+0800,141.509,141.495,1.34,1.2
01.10.2022 00:05:44.803 GMT+0800,141.509,141.494,1.34,4.58
01.10.2022 00:05:45.209 GMT+0800,141.51,141.495,2.63,1.2
01.10.2022 00:05:45.311 GMT+0800,141.509,141.496,1.2,1.2
01.10.2022 00:05:45.972 GMT+0800,141.509,141.495,1.2,3.6
01.10.2022 00:05:46.237 GMT+0800,141.509,141.497,1.2,1.2
01.10.2022 00:05:46.339 GMT+0800,141.511,141.496,2.4,1.2
01.10.2022 00:05:46.391 GMT+0800,141.51,141.495,1.8,2.7
01.10.2022 00:05:46.442 GMT+0800,141.511,141.498,2.1,1.2
01.10.2022 00:05:46.543 GMT+0800,141.511,141.495,2.17,3.6
01.10.2022 00:05:46.645 GMT+0800,141.51,141.496,1.2,1.2
01.10.2022 00:05:46.747 GMT+0800,141.51,141.495,2.24,1.2
01.10.2022 00:05:46.849 GMT+0800,141.508,141.494,1.2,1.8
01.10.2022 00:05:46.900 GMT+0800,141.508,141.494,1.2,1.8
01.10.2022 00:05:47.103 GMT+0800,141.504,141.49200000000002,1.2,2.7
01.10.2022 00:05:47.154 GMT+0800,141.504,141.49,1.2,1.8
01.10.2022 00:05:47.205 GMT+0800,141.504,141.49200000000002,1.2,1.2
01.10.2022 00:05:47.567 GMT+0800,141.504,141.49200000000002,2.17,1.2
01.10.2022 00:05:47.669 GMT+0800,141.504,141.491,1.2,1.8
01.10.2022 00:05:47.807 GMT+0800,141.503,141.491,1.2,1.2
01.10.2022 00:05:47.909 GMT+0800,141.502,141.491,1.2,1.2
01.10.2022 00:05:48.061 GMT+0800,141.502,141.489,1.2,2.24
01.10.2022 00:05:48.619 GMT+0800,141.502,141.488,1.57,1.2
01.10.2022 00:05:48.721 GMT+0800,141.502,141.48700000000002,2.03,3.14
01.10.2022 00:05:48.823 GMT+0800,141.501,141.48700000000002,1.8,1.2
01.10.2022 00:05:48.925 GMT+0800,141.495,141.484,2.4,1.2
01.10.2022 00:05:48.976 GMT+0800,141.495,141.48,4.43,1.34
01.10.2022 00:05:49.078 GMT+0800,141.494,141.479,1.5,2.24
01.10.2022 00:05:49.230 GMT+0800,141.491,141.479,1.2,1.8
01.10.2022 00:05:49.332 GMT+0800,141.493,141.479,2.4,1.8
01.10.2022 00:05:49.434 GMT+0800,141.491,141.477,1.8,2.24
01.10.2022 00:05:49.536 GMT+0800,141.491,141.477,1.8,1.8
01.10.2022 00:05:49.891 GMT+0800,141.489,141.476,1.2,1.34
01.10.2022 00:05:50.145 GMT+0800,141.489,141.475,1.34,2.24
01.10.2022 00:05:51.119 GMT+0800,141.48700000000002,141.474,1.2,2.84
01.10.2022 00:05:51.272 GMT+0800,141.489,141.474,1.8,3.3
01.10.2022 00:05:51.887 GMT+0800,141.491,141.477,1.8,1.2
01.10.2022 00:05:52.159 GMT+0800,141.489,141.477,1.2,1.2
01.10.2022 00:05:52.210 GMT+0800,141.489,141.475,1.2,1.8
01.10.2022 00:05:52.312 GMT+0800,141.489,141.477,1.2,1.2
01.10.2022 00:05:52.756 GMT+0800,141.489,141.475,1.34,1.34
01.10.2022 00:05:52.917 GMT+0800,141.488,141.47299999999998,2.24,4.64
01.10.2022 00:05:53.276 GMT+0800,141.489,141.474,1.8,1.2
01.10.2022 00:05:53.378 GMT+0800,141.488,141.474,1.8,3.14
01.10.2022 00:05:53.571 GMT+0800,141.48700000000002,141.474,1.2,3.6
01.10.2022 00:05:53.623 GMT+0800,141.482,141.47299999999998,1.2,2.7
01.10.2022 00:05:53.674 GMT+0800,141.48600000000002,141.472,2.63,1.34
01.10.2022 00:05:53.725 GMT+0800,141.482,141.471,1.2,1.2
01.10.2022 00:05:53.827 GMT+0800,141.483,141.469,1.2,3.3
01.10.2022 00:05:53.928 GMT+0800,141.484,141.471,1.2,1.2
01.10.2022 00:05:54.092 GMT+0800,141.484,141.469,1.2,4.94
01.10.2022 00:05:54.194 GMT+0800,141.484,141.47,1.8,2.7
01.10.2022 00:05:54.296 GMT+0800,141.48600000000002,141.475,2.1,1.2
01.10.2022 00:05:54.448 GMT+0800,141.485,141.472,2.77,1.2
01.10.2022 00:05:54.500 GMT+0800,141.483,141.468,1.64,3.14
01.10.2022 00:05:54.601 GMT+0800,141.483,141.469,2.24,1.2
01.10.2022 00:05:54.760 GMT+0800,141.483,141.468,1.64,4.94
01.10.2022 00:05:55.029 GMT+0800,141.481,141.468,1.34,2.7
01.10.2022 00:05:55.479 GMT+0800,141.481,141.467,2.17,1.8
01.10.2022 00:05:55.631 GMT+0800,141.481,141.468,2.17,1.2
01.10.2022 00:05:55.733 GMT+0800,141.481,141.469,1.34,1.2
01.10.2022 00:05:55.855 GMT+0800,141.481,141.468,1.34,2.7
01.10.2022 00:05:56.060 GMT+0800,141.481,141.467,1.94,4.04
01.10.2022 00:05:56.162 GMT+0800,141.47299999999998,141.467,1.8,1.8
01.10.2022 00:05:56.264 GMT+0800,141.47,141.45600000000002,2.4,1.2
01.10.2022 00:05:56.315 GMT+0800,141.467,141.454,1.8,1.57
01.10.2022 00:05:56.822 GMT+0800,141.466,141.453,1.8,1.2
01.10.2022 00:05:57.090 GMT+0800,141.465,141.454,2.4,1.2
01.10.2022 00:05:57.142 GMT+0800,141.463,141.45000000000002,3.74,1.8
01.10.2022 00:05:57.193 GMT+0800,141.463,141.452,3.74,1.2
01.10.2022 00:05:57.345 GMT+0800,141.464,141.451,1.2,1.8
01.10.2022 00:05:57.447 GMT+0800,141.464,141.452,1.2,1.8
01.10.2022 00:05:57.549 GMT+0800,141.466,141.453,1.2,4.04
01.10.2022 00:05:57.674 GMT+0800,141.467,141.453,1.56,4.04
01.10.2022 00:05:57.884 GMT+0800,141.469,141.452,2.88,4.22
01.10.2022 00:05:57.986 GMT+0800,141.469,141.455,1.99,1.2
01.10.2022 00:05:58.088 GMT+0800,141.47,141.46200000000002,2.24,1.2
01.10.2022 00:05:58.139 GMT+0800,141.472,141.459,1.34,1.2
01.10.2022 00:05:58.190 GMT+0800,141.472,141.459,1.8,1.2
01.10.2022 00:05:58.292 GMT+0800,141.472,141.458,2.4,1.2
01.10.2022 00:05:58.394 GMT+0800,141.472,141.459,1.8,1.2
01.10.2022 00:05:58.496 GMT+0800,141.472,141.458,3.3,2.24
01.10.2022 00:05:58.597 GMT+0800,141.47,141.459,1.8,1.2
01.10.2022 00:05:58.699 GMT+0800,141.47,141.459,1.8,1.2
01.10.2022 00:05:58.859 GMT+0800,141.47,141.459,1.2,1.2
01.10.2022 00:05:58.997 GMT+0800,141.47,141.458,1.2,1.2
01.10.2022 00:05:59.099 GMT+0800,141.47,141.459,1.2,1.2
01.10.2022 00:05:59.150 GMT+0800,141.47299999999998,141.458,1.2,2.7
01.10.2022 00:05:59.252 GMT+0800,141.47,141.459,1.2,1.2
01.10.2022 00:05:59.404 GMT+0800,141.47,141.46,1.2,1.2
01.10.2022 00:05:59.455 GMT+0800,141.472,141.459,2.24,1.2
01.10.2022 00:05:59.557 GMT+0800,141.472,141.46,1.34,1.2
01.10.2022 00:05:59.608 GMT+0800,141.472,141.46200000000002,1.34,1.8
01.10.2022 00:05:59.710 GMT+0800,141.477,141.464,2.4,1.8
01.10.2022 00:05:59.812 GMT+0800,141.477,141.464,3.74,1.2
01.10.2022 00:05:59.863 GMT+0800,141.475,141.46200000000002,1.2,1.2
01.10.2022 00:05:59.965 GMT+0800,141.476,141.461,1.2,1.8
01.10.2022 00:06:00.081 GMT+0800,141.477,141.465,2.4,1.2
01.10.2022 00:06:00.183 GMT+0800,141.479,141.467,1.8,1.2
01.10.2022 00:06:00.285 GMT+0800,141.48,141.466,1.2,2.7
01.10.2022 00:06:00.387 GMT+0800,141.481,141.466,5.1,1.8
01.10.2022 00:06:00.897 GMT+0800,141.481,141.466,4.04,3.6
01.10.2022 00:06:01.100 GMT+0800,141.481,141.467,3.6,1.2
01.10.2022 00:06:01.202 GMT+0800,141.482,141.47299999999998,1.8,1.2
01.10.2022 00:06:01.253 GMT+0800,141.482,141.47,1.2,1.2
01.10.2022 00:06:01.304 GMT+0800,141.485,141.469,2.24,1.8
01.10.2022 00:06:01.356 GMT+0800,141.48700000000002,141.47299999999998,1.8,1.2
01.10.2022 00:06:01.480 GMT+0800,141.488,141.479,1.64,1.2
01.10.2022 00:06:01.536 GMT+0800,141.48700000000002,141.474,1.5,1.2
01.10.2022 00:06:01.587 GMT+0800,141.488,141.47,2.63,2.84
01.10.2022 00:06:01.688 GMT+0800,141.485,141.471,1.34,2.1
01.10.2022 00:06:01.790 GMT+0800,141.485,141.471,2.7,1.2
01.10.2022 00:06:01.892 GMT+0800,141.485,141.47,2.93,3.14
01.10.2022 00:06:01.994 GMT+0800,141.485,141.471,2.93,1.2
01.10.2022 00:06:02.309 GMT+0800,141.485,141.472,1.34,1.2
01.10.2022 00:06:02.411 GMT+0800,141.485,141.471,1.2,1.8
01.10.2022 00:06:02.512 GMT+0800,141.48600000000002,141.471,1.34,2.24
01.10.2022 00:06:02.622 GMT+0800,141.48700000000002,141.471,2.4,3.14
01.10.2022 00:06:02.905 GMT+0800,141.48600000000002,141.471,1.34,3.14
01.10.2022 00:06:03.075 GMT+0800,141.48600000000002,141.472,1.34,1.2
01.10.2022 00:06:03.126 GMT+0800,141.48600000000002,141.475,1.34,1.2
01.10.2022 00:06:03.177 GMT+0800,141.489,141.476,1.5,1.2
01.10.2022 00:06:03.279 GMT+0800,141.49,141.477,4.5,1.2
01.10.2022 00:06:03.330 GMT+0800,141.49,141.47299999999998,5.4,5.1
01.10.2022 00:06:03.381 GMT+0800,141.49,141.474,5.4,1.2
01.10.2022 00:06:03.483 GMT+0800,141.49,141.476,4.5,1.2
01.10.2022 00:06:03.635 GMT+0800,141.49,141.476,2.4,1.2
01.10.2022 00:06:04.526 GMT+0800,141.491,141.476,1.8,1.2
01.10.2022 00:06:04.628 GMT+0800,141.488,141.475,2.03,1.2
01.10.2022 00:06:04.679 GMT+0800,141.488,141.47299999999998,2.93,1.2
01.10.2022 00:06:04.781 GMT+0800,141.488,141.476,1.34,1.2
01.10.2022 00:06:04.883 GMT+0800,141.48700000000002,141.475,1.44,1.2
01.10.2022 00:06:04.985 GMT+0800,141.482,141.469,1.8,2.1
01.10.2022 00:06:05.036 GMT+0800,141.482,141.469,1.8,1.5
01.10.2022 00:06:05.087 GMT+0800,141.484,141.467,2.4,1.5
01.10.2022 00:06:05.240 GMT+0800,141.483,141.468,1.8,1.8
01.10.2022 00:06:05.363 GMT+0800,141.483,141.468,1.8,1.2
01.10.2022 00:06:05.464 GMT+0800,141.482,141.468,1.2,1.2
01.10.2022 00:06:05.580 GMT+0800,141.483,141.468,1.94,1.2
01.10.2022 00:06:05.974 GMT+0800,141.483,141.468,1.94,1.2
01.10.2022 00:06:06.351 GMT+0800,141.483,141.468,1.94,1.2
01.10.2022 00:06:06.455 GMT+0800,141.483,141.468,1.94,1.8
01.10.2022 00:06:06.558 GMT+0800,141.483,141.468,1.94,1.2
01.10.2022 00:06:07.057 GMT+0800,141.483,141.468,1.94,1.8
01.10.2022 00:06:07.756 GMT+0800,141.483,141.469,1.8,1.2
01.10.2022 00:06:07.807 GMT+0800,141.484,141.472,2.4,1.2
01.10.2022 00:06:07.916 GMT+0800,141.48600000000002,141.472,2.4,1.2
01.10.2022 00:06:08.068 GMT+0800,141.481,141.472,1.2,1.2
01.10.2022 00:06:08.170 GMT+0800,141.481,141.466,3.07,1.8
01.10.2022 00:06:08.272 GMT+0800,141.477,141.464,2.4,1.2
01.10.2022 00:06:08.425 GMT+0800,141.477,141.463,2.4,1.34
01.10.2022 00:06:08.526 GMT+0800,141.477,141.463,1.34,1.8
01.10.2022 00:06:09.101 GMT+0800,141.475,141.467,1.2,1.2
01.10.2022 00:06:09.203 GMT+0800,141.479,141.468,1.2,1.8
01.10.2022 00:06:09.305 GMT+0800,141.481,141.467,2.63,1.2
01.10.2022 00:06:09.407 GMT+0800,141.482,141.465,3.53,1.2
01.10.2022 00:06:09.561 GMT+0800,141.481,141.466,3.37,1.2
01.10.2022 00:06:09.663 GMT+0800,141.481,141.466,1.8,3.6
01.10.2022 00:06:09.815 GMT+0800,141.481,141.466,1.34,3.6
01.10.2022 00:06:10.029 GMT+0800,141.481,141.467,1.34,1.2
01.10.2022 00:06:10.080 GMT+0800,141.48,141.466,1.8,1.8
01.10.2022 00:06:10.131 GMT+0800,141.481,141.467,1.8,1.2
01.10.2022 00:06:10.233 GMT+0800,141.481,141.467,1.34,1.2
01.10.2022 00:06:10.335 GMT+0800,141.481,141.467,1.8,1.2
01.10.2022 00:06:10.489 GMT+0800,141.482,141.468,1.8,1.2
01.10.2022 00:06:10.590 GMT+0800,141.482,141.467,1.8,4.5
01.10.2022 00:06:10.692 GMT+0800,141.482,141.467,2.4,3.6
01.10.2022 00:06:10.794 GMT+0800,141.482,141.467,2.4,2.7
01.10.2022 00:06:10.896 GMT+0800,141.482,141.468,2.4,1.2
01.10.2022 00:06:10.998 GMT+0800,141.48600000000002,141.471,4.07,1.8
01.10.2022 00:06:11.100 GMT+0800,141.484,141.47299999999998,1.8,1.2
01.10.2022 00:06:11.202 GMT+0800,141.484,141.47299999999998,1.8,1.2
01.10.2022 00:06:11.253 GMT+0800,141.48600000000002,141.47299999999998,4.2,1.2
01.10.2022 00:06:11.444 GMT+0800,141.48600000000002,141.472,4.2,1.2
01.10.2022 00:06:11.608 GMT+0800,141.48600000000002,141.471,4.2,1.8
01.10.2022 00:06:11.710 GMT+0800,141.48600000000002,141.471,4.43,1.2
01.10.2022 00:06:12.088 GMT+0800,141.485,141.47,1.8,3.14
01.10.2022 00:06:12.190 GMT+0800,141.484,141.469,3.53,2.7
01.10.2022 00:06:12.292 GMT+0800,141.482,141.47,1.34,1.8
01.10.2022 00:06:12.545 GMT+0800,141.485,141.474,2.4,1.2
01.10.2022 00:06:12.596 GMT+0800,141.48600000000002,141.471,1.34,1.2
01.10.2022 00:06:12.698 GMT+0800,141.48700000000002,141.47299999999998,1.8,1.2
01.10.2022 00:06:12.837 GMT+0800,141.48700000000002,141.47299999999998,1.8,1.2
01.10.2022 00:06:12.939 GMT+0800,141.48700000000002,141.471,1.8,1.8
01.10.2022 00:06:13.041 GMT+0800,141.48700000000002,141.471,1.8,1.8
01.10.2022 00:06:13.548 GMT+0800,141.48700000000002,141.472,2.4,1.8
01.10.2022 00:06:13.599 GMT+0800,141.48700000000002,141.475,2.4,1.2
01.10.2022 00:06:13.701 GMT+0800,141.488,141.474,1.8,2.7
01.10.2022 00:06:13.955 GMT+0800,141.488,141.479,1.8,1.2
01.10.2022 00:06:14.007 GMT+0800,141.49,141.479,1.2,1.2
01.10.2022 00:06:14.109 GMT+0800,141.491,141.478,1.8,2.7
01.10.2022 00:06:14.659 GMT+0800,141.491,141.478,1.8,1.2
01.10.2022 00:06:14.936 GMT+0800,141.49200000000002,141.477,1.8,1.2
01.10.2022 00:06:14.987 GMT+0800,141.49200000000002,141.478,1.34,2.7
01.10.2022 00:06:15.089 GMT+0800,141.49200000000002,141.479,1.34,1.2
01.10.2022 00:06:15.190 GMT+0800,141.493,141.478,1.8,3.6
01.10.2022 00:06:15.292 GMT+0800,141.494,141.476,2.4,1.2
01.10.2022 00:06:15.405 GMT+0800,141.49200000000002,141.478,1.2,1.2
01.10.2022 00:06:15.507 GMT+0800,141.493,141.477,2.84,1.2
01.10.2022 00:06:15.668 GMT+0800,141.493,141.476,2.84,4.04
01.10.2022 00:06:15.720 GMT+0800,141.49,141.476,1.8,1.2
01.10.2022 00:06:15.771 GMT+0800,141.49,141.474,1.8,3.14
01.10.2022 00:06:15.822 GMT+0800,141.49,141.477,1.8,1.2
01.10.2022 00:06:15.924 GMT+0800,141.489,141.477,1.94,1.2
01.10.2022 00:06:16.135 GMT+0800,141.489,141.474,1.94,1.8
01.10.2022 00:06:16.313 GMT+0800,141.49,141.475,1.8,1.2
01.10.2022 00:06:16.415 GMT+0800,141.49200000000002,141.477,3.38,1.2
01.10.2022 00:06:16.517 GMT+0800,141.49200000000002,141.478,3.74,1.2
01.10.2022 00:06:16.619 GMT+0800,141.49200000000002,141.477,3.74,2.7
01.10.2022 00:06:16.829 GMT+0800,141.49200000000002,141.483,2.4,1.8
01.10.2022 00:06:16.932 GMT+0800,141.494,141.483,1.8,1.34
01.10.2022 00:06:17.084 GMT+0800,141.493,141.481,1.2,1.2
01.10.2022 00:06:17.136 GMT+0800,141.49200000000002,141.478,1.2,5.84
01.10.2022 00:06:17.288 GMT+0800,141.493,141.478,2.17,1.34
01.10.2022 00:06:17.390 GMT+0800,141.493,141.479,1.2,1.2
01.10.2022 00:06:17.441 GMT+0800,141.495,141.481,1.94,1.2
01.10.2022 00:06:17.543 GMT+0800,141.496,141.483,1.8,1.2
01.10.2022 00:06:17.645 GMT+0800,141.497,141.48,1.8,1.8
01.10.2022 00:06:17.947 GMT+0800,141.496,141.481,1.8,1.8
01.10.2022 00:06:18.150 GMT+0800,141.496,141.482,2.4,2.7
01.10.2022 00:06:18.201 GMT+0800,141.5,141.484,3.48,1.2
01.10.2022 00:06:18.252 GMT+0800,141.499,141.484,2.81,1.2
01.10.2022 00:06:18.405 GMT+0800,141.5,141.482,1.8,1.8
01.10.2022 00:06:18.508 GMT+0800,141.497,141.483,1.8,1.2
01.10.2022 00:06:18.712 GMT+0800,141.5,141.485,2.4,1.2
01.10.2022 00:06:18.838 GMT+0800,141.5,141.485,2.4,1.8
01.10.2022 00:06:18.940 GMT+0800,141.501,141.48600000000002,1.32,1.2
01.10.2022 00:06:19.042 GMT+0800,141.49200000000002,141.482,1.8,1.2
01.10.2022 00:06:19.093 GMT+0800,141.49200000000002,141.48,1.8,1.8
01.10.2022 00:06:19.246 GMT+0800,141.49200000000002,141.476,1.8,1.8
01.10.2022 00:06:19.297 GMT+0800,141.489,141.474,1.8,5.4
01.10.2022 00:06:19.348 GMT+0800,141.488,141.472,1.94,2.24
01.10.2022 00:06:19.450 GMT+0800,141.488,141.47299999999998,1.8,1.8
01.10.2022 00:06:19.602 GMT+0800,141.488,141.47299999999998,2.17,1.8
01.10.2022 00:06:20.314 GMT+0800,141.48700000000002,141.472,1.94,1.2
01.10.2022 00:06:20.416 GMT+0800,141.48700000000002,141.471,2.84,3.6
01.10.2022 00:06:20.548 GMT+0800,141.48700000000002,141.471,2.84,2.7
01.10.2022 00:06:20.734 GMT+0800,141.48700000000002,141.474,1.94,1.2
01.10.2022 00:06:21.708 GMT+0800,141.488,141.47299999999998,1.2,1.2
01.10.2022 00:06:21.809 GMT+0800,141.48700000000002,141.475,1.2,1.2
01.10.2022 00:06:22.039 GMT+0800,141.48700000000002,141.474,1.2,1.2
01.10.2022 00:06:22.191 GMT+0800,141.488,141.474,1.94,1.2
01.10.2022 00:06:22.293 GMT+0800,141.481,141.465,2.4,1.98
01.10.2022 00:06:22.344 GMT+0800,141.481,141.467,1.8,1.8
01.10.2022 00:06:22.396 GMT+0800,141.482,141.468,1.8,1.2
01.10.2022 00:06:22.447 GMT+0800,141.483,141.471,1.5,1.2
01.10.2022 00:06:22.498 GMT+0800,141.483,141.47,1.2,2.4
01.10.2022 00:06:22.549 GMT+0800,141.485,141.474,1.2,1.2
01.10.2022 00:06:22.651 GMT+0800,141.48600000000002,141.472,1.8,1.2
01.10.2022 00:06:22.702 GMT+0800,141.48600000000002,141.48,1.34,1.8
01.10.2022 00:06:22.753 GMT+0800,141.488,141.478,1.2,1.34
01.10.2022 00:06:22.855 GMT+0800,141.491,141.478,1.8,1.2
01.10.2022 00:06:22.957 GMT+0800,141.493,141.478,5.64,1.8
01.10.2022 00:06:23.059 GMT+0800,141.489,141.474,1.8,1.2
01.10.2022 00:06:23.414 GMT+0800,141.489,141.474,3.3,1.8
01.10.2022 00:06:23.567 GMT+0800,141.488,141.474,1.92,1.2
01.10.2022 00:06:23.668 GMT+0800,141.488,141.474,1.92,1.2
01.10.2022 00:06:23.820 GMT+0800,141.489,141.474,3.84,1.2
01.10.2022 00:06:23.922 GMT+0800,141.488,141.474,1.94,1.2
01.10.2022 00:06:24.158 GMT+0800,141.48700000000002,141.474,1.8,1.2
01.10.2022 00:06:24.259 GMT+0800,141.488,141.474,1.8,1.8
01.10.2022 00:06:24.490 GMT+0800,141.488,141.474,1.8,1.8
01.10.2022 00:06:24.592 GMT+0800,141.489,141.476,1.94,1.2
01.10.2022 00:06:24.694 GMT+0800,141.488,141.476,1.8,1.2
01.10.2022 00:06:24.883 GMT+0800,141.488,141.476,1.8,1.2
01.10.2022 00:06:25.023 GMT+0800,141.488,141.47299999999998,1.2,1.2
01.10.2022 00:06:25.074 GMT+0800,141.488,141.47299999999998,1.2,1.2
01.10.2022 00:06:25.125 GMT+0800,141.488,141.474,1.2,1.2
01.10.2022 00:06:25.226 GMT+0800,141.488,141.47299999999998,1.2,1.2
01.10.2022 00:06:25.328 GMT+0800,141.488,141.47299999999998,1.2,1.2
01.10.2022 00:06:25.433 GMT+0800,141.488,141.47299999999998,1.2,1.2
01.10.2022 00:06:25.484 GMT+0800,141.48700000000002,141.47299999999998,2.04,1.2
01.10.2022 00:06:25.535 GMT+0800,141.488,141.472,1.8,1.2
01.10.2022 00:06:25.637 GMT+0800,141.48700000000002,141.47299999999998,2.84,1.2
01.10.2022 00:06:25.805 GMT+0800,141.48700000000002,141.472,2.84,2.7
01.10.2022 00:06:25.957 GMT+0800,141.48700000000002,141.47299999999998,1.8,2.78
01.10.2022 00:06:26.059 GMT+0800,141.48700000000002,141.47299999999998,1.2,1.32
01.10.2022 00:06:26.160 GMT+0800,141.488,141.474,1.8,1.2
01.10.2022 00:06:26.262 GMT+0800,141.488,141.474,1.94,1.2
01.10.2022 00:06:26.568 GMT+0800,141.488,141.47299999999998,1.8,2.78
01.10.2022 00:06:27.180 GMT+0800,141.48700000000002,141.472,2.84,2.36
01.10.2022 00:06:27.281 GMT+0800,141.48700000000002,141.472,2.4,1.8
01.10.2022 00:06:27.383 GMT+0800,141.48700000000002,141.472,1.8,1.8
01.10.2022 00:06:27.688 GMT+0800,141.488,141.478,1.2,1.2
